Time,Conc(ug/m3),Qtot(m3),AT(C),WS(MPS),no(V),RH(%),Delta(C),AT(C),E,U,M,I,L,R,N,F,P,D,C,T,
10/21/18 04:00,      8, 0.834,  25.4,   2.1, 0.009,    19,  37.4,  -3.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 05:00,      6, 0.834,  25.4,   2.1, 0.009,    19,  37.4,  -3.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 06:00,      6, 0.834,  25.4,   2.1, 0.009,    18,  37.4,  -4.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 07:00,      6, 0.834,  25.4,   2.1, 0.009,    18,  37.4,  -4.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 08:00,      7, 0.835,  25.5,   2.1, 0.009,    19,  37.4,  -3.2,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 09:00,     10, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   2.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 10:00,     13, 0.834,  27.0,   2.2, 0.009,    20,  37.3,   7.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 11:00,     17, 0.834,  28.7,   2.2, 0.009,    19,  37.2,   9.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 12:00,     12, 0.834,  29.6,   2.2, 0.009,    19,  37.1,  11.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 13:00,     11, 0.834,  29.5,   2.2, 0.009,    18,  37.1,  14.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 14:00,     11, 0.834,  29.8,   2.2, 0.009,    17,  37.1,  16.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 15:00,     12, 0.834,  29.8,   2.2, 0.009,    16,  37.1,  16.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 16:00,     11, 0.834,  29.3,   2.2, 0.009,    16,  37.1,  16.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 17:00,      9, 0.834,  29.3,   2.2, 0.009,    17,  37.1,  13.9,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 18:00,      9, 0.834,  28.2,   2.2, 0.009,    18,  37.2,   9.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 19:00,      9, 0.835,  25.8,   2.1, 0.009,    19,  37.3,   5.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 20:00,      9, 0.834,  25.5,   2.1, 0.009,    20,  37.4,   3.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 21:00,     12, 0.834,  25.5,   2.1, 0.009,    20,  37.4,   1.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/21/18 22:00,     13, 0.834,  25.5,   2.1, 0.009,    20,  37.4,   0.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/18 23:00,      8, 0.834,  25.5,   2.1, 0.009,    20,  37.4,  -0.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 00:00,      7, 0.834,  25.4,   2.1, 0.009,    20,  37.4,  -1.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 01:00,     10, 0.834,  25.4,   2.1, 0.009,    19,  37.4,  -2.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 02:00,     11, 0.834,  25.4,   2.1, 0.009,    19,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 03:00,      9, 0.834,  25.3,   2.1, 0.009,    19,  37.4,  -3.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 04:00,      6, 0.834,  25.3,   2.1, 0.009,    19,  37.4,  -3.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 05:00,      8, 0.834,  25.3,   2.1, 0.009,    18,  37.4,  -4.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 06:00,      7, 0.834,  25.2,   2.1, 0.009,    18,  37.4,  -4.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 07:00,      6, 0.834,  25.2,   2.1, 0.009,    18,  37.4,  -4.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 08:00,      9, 0.834,  25.4,   2.1, 0.009,    19,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 09:00,     10, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   2.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 10:00,      9, 0.834,  26.7,   2.2, 0.009,    20,  37.3,   6.9,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 11:00,     10, 0.834,  28.5,   2.2, 0.009,    19,  37.2,   9.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 12:00,     10, 0.834,  29.5,   2.2, 0.009,    18,  37.1,  11.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 13:00,      9, 0.835,  29.5,   2.2, 0.009,    18,  37.1,  13.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 14:00,      8, 0.835,  29.7,   2.2, 0.009,    17,  37.1,  15.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 15:00,      9, 0.834,  29.8,   2.2, 0.009,    16,  37.1,  16.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 16:00,     12, 0.834,  29.3,   2.2, 0.009,    17,  37.1,  15.8,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 17:00,     12, 0.834,  29.3,   2.2, 0.009,    17,  37.1,  13.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 18:00,     11, 0.835,  27.7,   2.2, 0.009,    18,  37.2,   8.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 19:00,      9, 0.834,  25.5,   2.1, 0.009,    19,  37.4,   5.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 20:00,      7, 0.834,  25.7,   2.1, 0.009,    20,  37.4,   3.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 21:00,     10, 0.834,  25.7,   2.1, 0.009,    20,  37.4,   1.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/18 22:00,     12, 0.834,  25.7,   2.1, 0.009,    20,  37.4,   0.8,0,0,0,0,0,0,0,0,0,1,0,0,
10/22/18 23:00,     12, 0.834,  25.7,   2.1, 0.009,    19,  37.4,  -0.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 00:00,     11, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -1.2,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 01:00,     12, 0.834,  25.6,   2.1, 0.009,    19,  37.3,  -1.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 02:00,     11, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 03:00,      6, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 04:00,      9, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 05:00,     11, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -3.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 06:00,      7, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -3.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 07:00,      7, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -3.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 08:00,      9, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 09:00,     10, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   1.8,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 10:00,     13, 0.834,  26.4,   2.1, 0.009,    20,  37.3,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 11:00,     11, 0.834,  26.9,   2.2, 0.009,    19,  37.3,   9.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 12:00,      8, 0.834,  29.4,   2.2, 0.009,    18,  37.1,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 13:00,     18, 0.834,  29.6,   2.2, 0.009,    16,  37.1,  13.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 14:00,     10, 0.834,  29.5,   2.2, 0.009,    16,  37.1,  14.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 15:00,      9, 0.835,  29.3,   2.2, 0.009,    16,  37.1,  14.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 16:00,     17, 0.834,  29.3,   2.2, 0.009,    18,  37.1,  13.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 17:00,     11, 0.835,  29.3,   2.2, 0.009,    19,  37.1,  12.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 18:00,     12, 0.834,  28.9,   2.2, 0.009,    21,  37.1,  10.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 19:00,     12, 0.835,  27.5,   2.2, 0.009,    23,  37.2,   8.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 20:00,      7, 0.834,  26.4,   2.1, 0.009,    24,  37.3,   7.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/23/18 21:00,      7, 0.834,  25.3,   2.1, 0.009,    25,  37.4,   6.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 22:00,     17, 0.835,  25.4,   2.1, 0.009,    25,  37.4,   5.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/18 23:00,     15, 0.834,  25.6,   2.1, 0.009,    24,  37.4,   4.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 00:00,     13, 0.834,  25.7,   2.1, 0.009,    23,  37.4,   3.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 01:00,     16, 0.834,  25.7,   2.1, 0.009,    23,  37.3,   2.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 02:00,     12, 0.835,  25.7,   2.1, 0.009,    22,  37.4,   2.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 03:00,     13, 0.834,  25.7,   2.1, 0.009,    22,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 04:00,     14, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   0.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 05:00,     13, 0.834,  25.6,   2.1, 0.009,    21,  37.4,  -1.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 06:00,     12, 0.834,  25.6,   2.1, 0.009,    20,  37.4,  -1.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 07:00,     10, 0.834,  25.6,   2.1, 0.009,    20,  37.4,  -2.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 08:00,      9, 0.835,  25.6,   2.1, 0.009,    20,  37.4,  -1.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 09:00,     11, 0.834,  25.9,   2.1, 0.009,    22,  37.4,   1.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 10:00,     19, 0.834,  26.9,   2.2, 0.009,    22,  37.3,   7.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 11:00,     23, 0.834,  29.3,   2.2, 0.009,    21,  37.1,  10.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 12:00,     11, 0.834,  29.5,   2.2, 0.009,    19,  37.1,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 13:00,     10, 0.834,  29.5,   2.2, 0.009,    18,  37.1,  12.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 14:00,      6, 0.834,  29.5,   2.2, 0.009,    17,  37.1,  13.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 15:00,      4, 0.834,  29.7,   2.2, 0.009,    16,  37.1,  14.2,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 16:00,      4, 0.834,  29.4,   2.2, 0.009,    16,  37.1,  13.3,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 17:00,      1, 0.834,  29.0,   2.2, 0.009,    17,  37.1,  10.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 18:00,     -0, 0.834,  27.2,   2.2, 0.009,    18,  37.3,   7.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 19:00,      3, 0.834,  25.4,   2.1, 0.009,    19,  37.4,   4.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 20:00,      5, 0.834,  25.7,   2.1, 0.009,    20,  37.4,   2.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/24/18 21:00,      6, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   2.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 22:00,      6, 0.835,  25.7,   2.1, 0.009,    20,  37.4,   3.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/18 23:00,      6, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   3.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 00:00,      4, 0.834,  25.8,   2.1, 0.009,    21,  37.4,   3.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 01:00,     -1, 0.834,  25.7,   2.1, 0.009,    21,  37.3,   3.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 02:00,      3, 0.834,  25.8,   2.1, 0.009,    21,  37.4,   3.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 03:00,      6, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   1.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 04:00,      4, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   0.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 05:00,      3, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   0.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 06:00,      3, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   0.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 07:00,      3, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   0.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 08:00,      2, 0.835,  25.7,   2.1, 0.009,    21,  37.4,   0.8,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 09:00,      3, 0.834,  25.8,   2.1, 0.009,    22,  37.4,   3.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 10:00,      3, 0.834,  25.7,   2.1, 0.009,    22,  37.4,   5.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 11:00,      1, 0.834,  25.5,   2.1, 0.009,    22,  37.4,   7.3,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 12:00,      3, 0.834,  26.1,   2.1, 0.009,    22,  37.3,   8.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 13:00,      5, 0.834,  26.8,   2.2, 0.009,    22,  37.3,   9.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 14:00,      3, 0.834,  27.5,   2.2, 0.009,    23,  37.2,   9.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 15:00,      6, 0.835,  27.0,   2.2, 0.009,    25,  37.2,   8.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 16:00,      5, 0.835,  26.4,   2.1, 0.009,    26,  37.3,   8.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 17:00,      4, 0.834,  26.0,   2.1, 0.009,    26,  37.4,   7.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 18:00,      5, 0.834,  25.8,   2.1, 0.009,    26,  37.4,   7.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 19:00,      6, 0.834,  25.7,   2.1, 0.009,    26,  37.4,   7.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 20:00,      5, 0.834,  25.3,   2.1, 0.009,    27,  37.4,   7.3,0,0,0,0,0,0,0,0,0,1,0,0,
10/25/18 21:00,      5, 0.834,  25.5,   2.1, 0.009,    28,  37.4,   6.9,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 22:00,      4, 0.834,  25.4,   2.1, 0.009,    28,  37.4,   6.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/18 23:00,      6, 0.835,  25.3,   2.1, 0.009,    28,  37.4,   6.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 00:00,      6, 0.834,  25.5,   2.1, 0.009,    28,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 01:00,      4, 0.834,  25.5,   2.1, 0.009,    28,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 02:00,      4, 0.834,  25.6,   2.1, 0.009,    28,  37.4,   6.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 03:00,      6, 0.835,  25.5,   2.1, 0.009,    28,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 04:00,      4, 0.835,  25.5,   2.1, 0.009,    28,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 05:00,      2, 0.834,  25.5,   2.1, 0.009,    29,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 06:00,      2, 0.834,  25.5,   2.1, 0.009,    29,  37.4,   6.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 07:00,      0, 0.834,  25.5,   2.1, 0.009,    28,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 08:00,      4, 0.834,  25.5,   2.1, 0.009,    29,  37.4,   7.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 09:00,      6, 0.834,  25.3,   2.1, 0.009,    30,  37.4,   7.9,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 10:00,      4, 0.834,  26.0,   2.1, 0.009,    29,  37.4,   8.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 11:00,      3, 0.834,  26.8,   2.2, 0.009,    28,  37.3,   9.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 12:00,      2, 0.834,  27.7,   2.2, 0.009,    27,  37.3,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 13:00,      4, 0.834,  29.2,   2.2, 0.009,    26,  37.2,  11.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 14:00,      5, 0.834,  29.4,   2.3, 0.009,    26,  37.2,  12.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 15:00,      5, 0.834,  29.4,   2.3, 0.009,    26,  37.1,  13.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/26/18 16:00,     10, 0.834,  29.4,   2.3, 0.009,    27,  37.1,  13.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/26/18 17:00,     11, 0.835,  29.1,   2.2, 0.009,    27,  37.2,  12.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 18:00,      9, 0.834,  28.4,   2.2, 0.009,    21,  37.2,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 19:00,      7, 0.834,  27.8,   2.2, 0.009,    21,  37.2,  11.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/26/18 20:00,      3, 0.834,  27.3,   2.2, 0.009,    21,  37.2,  10.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/26/18 21:00,      2, 0.834,  26.8,   2.2, 0.009,    22,  37.3,   8.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/26/18 22:00,      5, 0.835,  25.6,   2.1, 0.009,    25,  37.3,   6.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/26/18 23:00,      5, 0.834,  25.4,   2.1, 0.009,    25,  37.4,   4.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/27/18 00:00,      1, 0.834,  25.5,   2.1, 0.009,    24,  37.4,   3.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 01:00,     -2, 0.834,  25.6,   2.1, 0.009,    23,  37.3,   1.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 02:00,     -3, 0.835,  25.5,   2.1, 0.009,    22,  37.4,   0.2,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 03:00,     -2, 0.834,  25.4,   2.1, 0.009,    21,  37.4,  -0.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 04:00,     -2, 0.834,  25.4,   2.1, 0.009,    20,  37.4,  -1.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/27/18 05:00,      0, 0.834,  25.4,   2.1, 0.009,    20,  37.4,  -2.3,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 06:00,      1, 0.834,  25.3,   2.1, 0.009,    20,  37.4,  -2.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 07:00,      0, 0.834,  25.3,   2.1, 0.009,    19,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 08:00,     -0, 0.834,  25.4,   2.1, 0.009,    20,  37.4,  -2.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 09:00,      0, 0.835,  25.8,   2.1, 0.009,    23,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 10:00,      4, 0.834,  25.8,   2.1, 0.009,    22,  37.4,   5.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/27/18 11:00,      4, 0.834,  27.5,   2.2, 0.009,    21,  37.3,   8.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 12:00,      6, 0.834,  28.8,   2.2, 0.009,    19,  37.2,   9.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 13:00,      6, 0.834,  29.7,   2.3, 0.009,    16,  37.1,  12.3,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 14:00,      1, 0.834,  29.9,   2.3, 0.009,    15,  37.1,  13.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 15:00,     -1, 0.835,  29.7,   2.2, 0.009,    15,  37.1,  12.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/27/18 16:00,     -0, 0.835,  29.3,   2.2, 0.009,    16,  37.1,  11.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 17:00,     -0, 0.834,  28.9,   2.2, 0.009,    17,  37.1,   9.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 18:00,      1, 0.835,  27.7,   2.2, 0.009,    19,  37.2,   8.1,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 19:00,      6, 0.834,  26.2,   2.1, 0.009,    20,  37.3,   6.9,0,0,0,0,0,0,0,0,0,0,0,0,
10/27/18 20:00,      3, 0.834,  25.0,   2.1, 0.009,    21,  37.4,   6.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 21:00,     -3, 0.834,  25.3,   2.1, 0.009,    23,  37.4,   6.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/27/18 22:00,      2, 0.834,  25.5,   2.1, 0.009,    26,  37.4,   6.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/27/18 23:00,      7, 0.834,  25.5,   2.1, 0.009,    26,  37.4,   5.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 00:00,      4, 0.835,  25.6,   2.1, 0.009,    26,  37.4,   5.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 01:00,     -0, 0.835,  25.6,   2.1, 0.009,    26,  37.3,   5.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 02:00,     -1, 0.835,  25.6,   2.1, 0.009,    26,  37.4,   5.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 03:00,     -0, 0.835,  25.6,   2.1, 0.009,    27,  37.4,   5.4,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 04:00,      3, 0.834,  25.5,   2.1, 0.009,    27,  37.4,   5.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 05:00,      6, 0.834,  25.5,   2.1, 0.009,    27,  37.4,   5.2,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 06:00,      5, 0.834,  25.4,   2.1, 0.009,    26,  37.4,   5.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 07:00,      3, 0.834,  25.4,   2.1, 0.009,    27,  37.4,   5.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 08:00,      5, 0.835,  25.5,   2.1, 0.009,    27,  37.4,   5.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 09:00,      7, 0.834,  25.3,   2.1, 0.009,    27,  37.4,   5.7,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 10:00,      4, 0.835,  25.1,   2.1, 0.009,    27,  37.4,   6.6,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 11:00,      5, 0.834,  25.6,   2.1, 0.009,    28,  37.4,   7.7,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 12:00,      6, 0.834,  25.8,   2.1, 0.009,    27,  37.4,   8.5,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 13:00,      4, 0.834,  27.0,   2.2, 0.009,    25,  37.3,   9.5,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 14:00,      2, 0.835,  27.4,   2.2, 0.009,    24,  37.2,   9.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 15:00,      2, 0.834,  28.2,   2.2, 0.009,    24,  37.2,  10.8,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 16:00,      2, 0.835,  28.7,   2.2, 0.009,    22,  37.2,  11.3,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 17:00,      2, 0.834,  27.5,   2.2, 0.009,    21,  37.2,   9.0,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 18:00,      1, 0.835,  25.9,   2.1, 0.009,    23,  37.3,   5.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 19:00,     -2, 0.834,  25.7,   2.1, 0.009,    23,  37.4,   3.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 20:00,     -1, 0.834,  25.7,   2.1, 0.009,    23,  37.4,   1.9,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 21:00,      0, 0.834,  25.7,   2.1, 0.009,    22,  37.4,   1.2,0,0,0,0,0,0,0,0,0,1,0,0,
10/28/18 22:00,     -1, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   0.1,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/18 23:00,     -0, 0.834,  25.7,   2.1, 0.009,    21,  37.4,  -0.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/29/18 00:00,      0, 0.835,  25.7,   2.1, 0.009,    22,  37.3,   0.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/29/18 01:00,     -2, 0.835,  25.7,   2.1, 0.009,    22,  37.3,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
10/29/18 02:00,     -1, 0.834,  25.7,   2.1, 0.009,    23,  37.3,   1.6,0,0,0,0,0,0,0,0,0,1,0,0,
10/29/18 03:00,      1, 0.834,  25.7,   2.1, 0.009,    22,  37.4,   0.4,0,0,0,0,0,0,0,0,0,0,0,0,
10/29/18 04:00,    985, 0.000,  25.6,   2.1, 0.009,    21,  38.0,  -0.4,0,0,0,0,0,0,0,0,0,0,0,1,
10/29/18 05:00,    985, 0.000,  25.5,   2.1, 0.009,    20,  37.7,  -0.5,0,0,0,0,0,0,0,0,0,0,0,1,
10/29/18 06:00,    985, 0.000,  25.3,   2.1, 0.009,    18,  37.7,  -1.4,0,0,0,0,0,0,0,0,0,0,0,1,
